Classification Name,Classification Code,Country Name,Country Code,Time,Time Code,Cost of a healthy diet in PPP dollars [CoHD_PPP],Affordability of an energy sufficient diet: ratio of cost to food expenditures [CoCA_fexp],Percent of the population who cannot afford a healthy diet [CoHD_headcount],Population [Pop],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Cost share for vegetables in a least-cost healthy diet [CoHD_v_prop]
Food Prices for Nutrition 5.0,FPN 5.0,Sierra Leone,SLE,2025,YR2025,3.89,..,61.9,8819794,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2017,YR2017,2.78,..,..,5604078,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2018,YR2018,2.86,..,..,5634369,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2019,YR2019,2.93,..,..,5669563,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2020,YR2020,3,..,..,5620150,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2021,YR2021,3.09,0.12,..,5546290,..,0.23
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2022,YR2022,3.31,..,..,5649885,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2023,YR2023,3.46,..,..,5789090,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2024,YR2024,3.52,..,..,5832387,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Singapore,SGP,2025,YR2025,3.62,..,..,5870750,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2017,YR2017,4.43,..,..,38996,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2018,YR2018,4.58,..,..,39712,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2019,YR2019,4.67,..,..,40385,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2020,YR2020,4.78,..,..,41008,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2021,YR2021,4.82,..,..,41571,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2022,YR2022,4.89,..,..,42139,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2023,YR2023,4.99,..,..,42749,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2024,YR2024,5.11,..,..,43350,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sint Maarten,SXM,2025,YR2025,5.26,..,..,43923,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2017,YR2017,2.46,..,22.8,5435700,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2018,YR2018,2.53,..,21.4,5443232,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2019,YR2019,2.69,..,18.1,5450626,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2020,YR2020,2.89,..,23,5455024,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2021,YR2021,3.01,0.05,22.2,5442759,..,0.31
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2022,YR2022,3.57,..,27.4,5473197,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2023,YR2023,4.41,..,29.2,5518055,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2024,YR2024,4.49,..,27.7,5506760,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovak Republic,SVK,2025,YR2025,4.57,..,27.2,5474881,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2017,YR2017,2.6,..,4.7,2062410,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2018,YR2018,2.7,..,3.2,2069481,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2019,YR2019,2.85,..,2.7,2083439,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2020,YR2020,2.98,..,2.4,2102419,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2021,YR2021,3.01,0.06,2.2,2113494,..,0.25
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2022,YR2022,3.49,..,2,2115228,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2023,YR2023,3.97,..,2.4,2118396,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2024,YR2024,4.02,..,2.3,2118697,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Slovenia,SVN,2025,YR2025,4.26,..,2.3,2117072,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2017,YR2017,..,..,..,14916629,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2018,YR2018,..,..,..,15452487,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2019,YR2019,..,..,..,16030971,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2020,YR2020,..,..,..,16651191,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2021,YR2021,..,0.92,..,17271431,..,0.19
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2022,YR2022,..,..,..,17801897,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2023,YR2023,..,..,..,18358615,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2024,YR2024,..,..,..,19009151,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Somalia, Fed. Rep.",SOM,2025,YR2025,..,..,..,19654739,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2017,YR2017,3,..,60.9,57635162,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2018,YR2018,2.94,..,59.5,58613001,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2019,YR2019,2.94,..,58.6,59587885,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2020,YR2020,3,..,59.9,60562381,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2021,YR2021,3.14,0.25,58.1,61502603,..,0.2
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2022,YR2022,3.46,..,57.3,62378410,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2023,YR2023,3.76,..,57.5,63212384,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2024,YR2024,3.89,..,57.6,64007187,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Africa,ZAF,2025,YR2025,4.02,..,57.9,64747319,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2017,YR2017,3.42,..,59.2,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2018,YR2018,3.48,..,54.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2019,YR2019,3.53,..,52.3,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2020,YR2020,3.7,..,54.9,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2021,YR2021,3.94,0.15,51.1,..,..,0.23
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2022,YR2022,4.3,..,46.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2023,YR2023,4.46,..,42.4,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2024,YR2024,4.67,..,40.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Asia,SAS,2025,YR2025,4.79,..,35.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2017,YR2017,3.13,..,91.4,10259154,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2018,YR2018,3.12,..,90.8,10122977,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2019,YR2019,3.55,..,92.4,10423384,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2020,YR2020,3.41,..,92.8,10698467,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2021,YR2021,3.9,0.26,93.4,10865780,..,0.18
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2022,YR2022,4.09,..,93.8,11021177,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2023,YR2023,3.76,..,92.6,11483374,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2024,YR2024,3.79,..,95,11943408,..,..
Food Prices for Nutrition 5.0,FPN 5.0,South Sudan,SSD,2025,YR2025,4.09,..,93.9,12188788,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2017,YR2017,2.53,..,12.6,46868596,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2018,YR2018,2.57,..,12,47092821,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2019,YR2019,2.71,..,11.3,47435119,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2020,YR2020,2.75,..,11.7,47679489,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2021,YR2021,2.94,0.06,10.2,47735664,..,0.27
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2022,YR2022,3.45,..,9.5,47828382,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2023,YR2023,4.13,..,9.9,47911579,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2024,YR2024,4.22,..,9.6,47910526,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Spain,ESP,2025,YR2025,4.33,..,9.3,47889958,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2017,YR2017,3.86,..,32.3,22087522,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2018,YR2018,3.81,..,29.3,22253118,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2019,YR2019,3.7,..,28.6,22410552,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2020,YR2020,3.66,..,33.5,22561807,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2021,YR2021,4.27,0.16,33.8,22700372,..,0.23
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2022,YR2022,4.87,..,40.5,22834965,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2023,YR2023,4.89,..,38.8,22971617,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2024,YR2024,5.03,..,36.3,23103565,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sri Lanka,LKA,2025,YR2025,5.21,..,34.9,23229470,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2017,YR2017,3.37,..,..,47050,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2018,YR2018,3.51,..,..,47008,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2019,YR2019,3.65,..,..,46952,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2020,YR2020,3.81,..,..,46870,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2021,YR2021,3.95,0.13,..,46763,..,0.29
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2022,YR2022,4.59,..,..,46709,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2023,YR2023,4.84,..,..,46758,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2024,YR2024,4.97,..,..,46843,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Kitts and Nevis,KNA,2025,YR2025,5.16,..,..,46922,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2017,YR2017,3.6,..,8.3,176342,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2018,YR2018,3.8,..,8.1,177017,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2019,YR2019,4.03,..,8.3,177661,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2020,YR2020,4.41,..,11.2,178250,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2021,YR2021,4.57,0.17,9.1,178522,..,0.28
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2022,YR2022,4.9,..,7.8,178781,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2023,YR2023,5.22,..,7.8,179285,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2024,YR2024,5.18,..,7.4,179744,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Lucia,LCA,2025,YR2025,5.24,..,7.1,180149,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2017,YR2017,4.3,..,..,105663,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2018,YR2018,4.44,..,..,104926,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2019,YR2019,4.48,..,..,104167,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2020,YR2020,4.65,..,..,103526,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2021,YR2021,4.87,0.2,..,102841,..,0.31
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2022,YR2022,5.48,..,..,102046,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2023,YR2023,6.03,..,..,101323,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2024,YR2024,6.43,..,..,100616,..,..
Food Prices for Nutrition 5.0,FPN 5.0,St. Vincent and the Grenadines,VCT,2025,YR2025,6.71,..,..,99924,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2017,YR2017,3.07,..,70.3,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2018,YR2018,3.11,..,69.8,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2019,YR2019,3.19,..,70,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2020,YR2020,3.32,..,72.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2021,YR2021,3.53,0.46,72.8,..,..,0.18
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2022,YR2022,3.95,..,72.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2023,YR2023,4.15,..,73.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2024,YR2024,4.28,..,72.9,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sub-Saharan Africa,SSF,2025,YR2025,4.41,..,72.2,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2017,YR2017,..,..,..,42714306,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2018,YR2018,..,..,..,44230596,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2019,YR2019,..,..,..,45548175,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2020,YR2020,..,..,..,46789231,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2021,YR2021,..,0.22,..,48066924,..,0.2
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2022,YR2022,..,..,..,49383346,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2023,YR2023,..,..,..,50042791,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2024,YR2024,..,..,..,50448963,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sudan,SDN,2025,YR2025,..,..,..,51662147,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2017,YR2017,4.4,..,21.6,593713,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2018,YR2018,4.33,..,20.4,599513,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2019,YR2019,4.67,..,20.9,605768,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2020,YR2020,4.94,..,26.2,612317,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2021,YR2021,5.44,0.13,27.3,617896,..,0.27
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2022,YR2022,5.88,..,26.8,623164,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2023,YR2023,6.4,..,27.2,628886,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2024,YR2024,6.16,..,25.6,634431,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Suriname,SUR,2025,YR2025,5.94,..,23.7,639850,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2017,YR2017,2.71,..,4.2,10057862,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2018,YR2018,2.77,..,5.3,10175405,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2019,YR2019,2.91,..,4.3,10279125,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2020,YR2020,3,..,3.6,10353686,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2021,YR2021,3.06,0.04,4.3,10416131,..,0.29
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2022,YR2022,3.56,..,5.4,10487338,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2023,YR2023,4.06,..,4.9,10551494,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2024,YR2024,4.09,..,4.8,10606999,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Sweden,SWE,2025,YR2025,4.35,..,4.9,10656633,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2017,YR2017,2.39,..,1.9,8453628,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2018,YR2018,2.45,..,1.8,8516344,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2019,YR2019,2.55,..,1.7,8577524,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2020,YR2020,2.59,..,1.6,8640582,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2021,YR2021,2.63,0.06,1.2,8707023,..,0.26
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2022,YR2022,2.85,..,1.1,8792182,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2023,YR2023,3.01,..,1.1,8870561,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2024,YR2024,3.16,..,1.1,8921981,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Switzerland,CHE,2025,YR2025,3.22,..,1.1,8967407,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2017,YR2017,2.5,..,57.3,19224668,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2018,YR2018,2.55,..,44.2,19577845,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2019,YR2019,2.61,..,41,20353534,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2020,YR2020,3.91,..,74,21049429,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2021,YR2021,5.01,0.59,71.2,21628839,..,0.07
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2022,YR2022,5.96,..,70.7,22462173,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2023,YR2023,7.26,..,74.4,23594623,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2024,YR2024,7.63,..,73.5,24672760,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Syrian Arab Republic,SYR,2025,YR2025,6.85,..,61.1,25620427,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2017,YR2017,4.43,..,7.9,23632948,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2018,YR2018,4.56,..,7.4,23659305,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2019,YR2019,4.69,..,6.7,23674138,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2020,YR2020,4.82,..,5.2,23663459,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2021,YR2021,4.95,0.2,5.7,23558333,..,0.23
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2022,YR2022,5.08,..,5.2,23420111,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2023,YR2023,5.21,..,5.2,23317145,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2024,YR2024,5.35,..,4.3,23213962,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Taiwan, China",TWN,2025,YR2025,5.48,..,3.8,23112793,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2017,YR2017,..,..,..,9085946,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2018,YR2018,..,..,..,9307333,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2019,YR2019,..,..,..,9529966,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2020,YR2020,..,..,..,9749310,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2021,YR2021,..,0.36,..,9966908,..,0.14
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2022,YR2022,..,..,..,10182222,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2023,YR2023,..,..,..,10389799,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2024,YR2024,..,..,..,10590927,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tajikistan,TJK,2025,YR2025,..,..,..,10786734,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2017,YR2017,2.14,..,74.7,55652890,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2018,YR2018,2.3,..,74.2,57437145,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2019,YR2019,2.45,..,73.4,59174891,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2020,YR2020,2.64,..,73.9,60972798,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2021,YR2021,2.79,1.1,73.6,62830412,..,0.08
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2022,YR2022,3.1,..,73.8,64711821,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2023,YR2023,3.32,..,73.9,66617606,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2024,YR2024,3.39,..,73,68560157,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tanzania,TZA,2025,YR2025,3.53,..,73,70545865,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2017,YR2017,..,..,..,71160187,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2018,YR2018,..,..,..,71376079,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2019,YR2019,..,..,..,71522271,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2020,YR2020,..,..,..,71641484,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2021,YR2021,..,0.19,..,71727332,..,0.2
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2022,YR2022,..,..,..,71735329,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2023,YR2023,..,..,..,71702435,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2024,YR2024,..,..,..,71668011,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Thailand,THA,2025,YR2025,..,..,..,71619863,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2017,YR2017,2.54,..,64.6,7324386,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2018,YR2018,2.6,..,56.7,7458206,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2019,YR2019,2.66,..,53.1,7619925,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2020,YR2020,2.81,..,54.7,7788054,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2021,YR2021,3.12,0.58,56.6,7936176,..,0.12
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2022,YR2022,3.5,..,57.4,8068616,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2023,YR2023,3.58,..,54.9,8223850,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2024,YR2024,3.77,..,54.1,8406558,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Togo,TGO,2025,YR2025,3.95,..,53.7,8591626,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2017,YR2017,3.72,..,28,1445261,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2018,YR2018,3.87,..,28.5,1470518,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2019,YR2019,3.93,..,28.4,1484894,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2020,YR2020,4.11,..,32.8,1481024,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2021,YR2021,4.43,0.13,33.4,1487717,..,0.24
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2022,YR2022,4.98,..,33.4,1495921,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2023,YR2023,5.35,..,33,1502932,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2024,YR2024,5.56,..,32,1507782,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Trinidad and Tobago,TTO,2025,YR2025,5.82,..,32,1511155,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tunisia,TUN,2017,YR2017,3.66,..,8.1,11650498,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Tunisia,TUN,2018,YR2018,3.72,..,7.6,11765514,..,..
